126,54441.0,01_42055_A_20181120_5
127,54442.0,01_42055_A_20181120_5
128,54265.0,14_35585_A_20181119_7
129,54266.0,14_35585_A_20181119_7
130,54267.0,14_35585_A_20181119_7
131,54268.0,14_35585_A_20181119_7
132,54269.0,14_35585_A_20181119_7
133,54270.0,14_35585_A_20181119_7
134,54271.0,14_35585_A_20181119_7
135,54272.0,14_35585_A_20181119_7
136,24451.0,07_46763_A_20181017_12
137,24452.0,07_46763_A_20181017_12
138,24453.0,07_46763_A_20181017_12
139,24454.0,07_46763_A_20181017_12
140,24455.0,07_46763_A_20181017_12
141,24456.0,07_46763_A_20181017_12
142,24457.0,07_46763_A_20181017_12
143,24458.0,07_46763_A_20181017_12
144,73139.0,04_39654_B_20200908_8
145,73140.0,04_39654_B_20200908_8
146,73141.0,04_39654_B_20200908_8
147,73142.0,04_39654_B_20200908_8
148,73143.0,04_39654_B_20200908_8
149,73144.0,04_39654_B_20200908_8
150,73145.0,04_39654_B_20200908_8
151,73146.0,04_39654_B_20200908_8
152,5526.0,04_39656_B_20180828_6
153,5527.0,04_39656_B_20180828_6
154,5528.0,04_39656_B_20180828_6
155,5529.0,04_39656_B_20180828_6
156,5530.0,04_39656_B_20180828_6
157,5531.0,04_39656_B_20180828_6
158,5532.0,04_39656_B_20180828_6
159,5533.0,04_39656_B_20180828_6
160,51079.0,07_40414_B_20181115_4
161,51080.0,07_40414_B_20181115_4
162,51081.0,07_40414_B_20181115_4
163,51082.0,07_40414_B_20181115_4
164,51083.0,07_40414_B_20181115_4
165,51084.0,07_40414_B_20181115_4
166,51085.0,07_40414_B_20181115_4
167,51086.0,07_40414_B_20181115_4
168,73075.0,02_39088_B_20200908_2
169,73076.0,02_39088_B_20200908_2
170,73077.0,02_39088_B_20200908_2
171,73078.0,02_39088_B_20200908_2
172,73079.0,02_39088_B_20200908_2
173,73080.0,02_39088_B_20200908_2
174,73081.0,02_39088_B_20200908_2
175,73082.0,02_39088_B_20200908_2
176,1806.0,1_49908_20180725_6
177,1807.0,1_49908_20180725_6
178,1808.0,1_49908_20180725_6
179,1809.0,1_49908_20180725_6
180,1810.0,1_49908_20180725_6
181,1811.0,1_49908_20180725_6
182,1812.0,1_49908_20180725_6
183,1813.0,1_49908_20180725_6
184,49692.0,05_36729_A_20181108_5
185,49693.0,05_36729_A_20181108_5
186,49694.0,05_36729_A_20181108_5
187,49695.0,05_36729_A_20181108_5
188,49696.0,05_36729_A_20181108_5
189,49697.0,05_36729_A_20181108_5
190,49698.0,05_36729_A_20181108_5
191,49699.0,05_36729_A_20181108_5
192,53784.0,11_40202_B_20181119_5
193,53785.0,11_40202_B_20181119_5
194,53786.0,11_40202_B_20181119_5
195,53787.0,11_40202_B_20181119_5
196,53788.0,11_40202_B_20181119_5
197,53789.0,11_40202_B_20181119_5
198,53790.0,11_40202_B_20181119_5
199,53791.0,11_40202_B_20181119_5
200,48816.0,12_32204_A_20181107_12
201,48817.0,12_32204_A_20181107_12
202,48818.0,12_32204_A_20181107_12
203,48819.0,12_32204_A_20181107_12
204,48820.0,12_32204_A_20181107_12
205,48821.0,12_32204_A_20181107_12
206,48822.0,12_32204_A_20181107_12
207,48823.0,12_32204_A_20181107_12
208,36005.0,13_49548_B_20181030_3
209,36006.0,13_49548_B_20181030_3
210,36007.0,13_49548_B_20181030_3
211,36008.0,13_49548_B_20181030_3
212,36009.0,13_49548_B_20181030_3
213,36010.0,13_49548_B_20181030_3
214,36011.0,13_49548_B_20181030_3
215,36012.0,13_49548_B_20181030_3
216,27612.0,10_36811_A_20181018_12
217,27613.0,10_36811_A_20181018_12
218,27614.0,10_36811_A_20181018_12
219,27615.0,10_36811_A_20181018_12
220,27616.0,10_36811_A_20181018_12
221,27617.0,10_36811_A_20181018_12
222,27618.0,10_36811_A_20181018_12
223,27619.0,10_36811_A_20181018_12
224,51932.0,01_35702_B_20181119_6
225,51933.0,01_35702_B_20181119_6
226,51934.0,01_35702_B_20181119_6
227,51935.0,01_35702_B_20181119_6
228,51936.0,01_35702_B_20181119_6
229,51937.0,01_35702_B_20181119_6
230,51938.0,01_35702_B_20181119_6
231,51939.0,01_35702_B_20181119_6
232,36276.0,01_20684_A_20181031_2
233,36277.0,01_20684_A_20181031_2
234,36278.0,01_20684_A_20181031_2
235,36279.0,01_20684_A_20181031_2
236,36280.0,01_20684_A_20181031_2
237,36281.0,01_20684_A_20181031_2
238,36282.0,01_20684_A_20181031_2
239,36283.0,01_20684_A_20181031_2
240,33928.0,02_37498_A_20181030_11
241,33929.0,02_37498_A_20181030_11
242,33930.0,02_37498_A_20181030_11
243,33931.0,02_37498_A_20181030_11
244,33932.0,02_37498_A_20181030_11
245,33933.0,02_37498_A_20181030_11
246,33934.0,02_37498_A_20181030_11
247,33935.0,02_37498_A_20181030_11
248,57791.0,50289M_20200528_7
249,57792.0,50289M_20200528_7
250,57793.0,50289M_20200528_7
251,57794.0,50289M_20200528_7
252,57795.0,50289M_20200528_7
253,57796.0,50289M_20200528_7
254,57797.0,50289M_20200528_7
255,57798.0,50289M_20200528_7
256,38043.0,10_36899_B_20181031_2
257,38044.0,10_36899_B_20181031_2
258,38045.0,10_36899_B_20181031_2
259,38046.0,10_36899_B_20181031_2
260,38047.0,10_36899_B_20181031_2
261,38048.0,10_36899_B_20181031_2
262,38049.0,10_36899_B_20181031_2
263,38050.0,10_36899_B_20181031_2
264,25266.0,11_53323_B_20181017_9
265,25267.0,11_53323_B_20181017_9
266,25268.0,11_53323_B_20181017_9
267,25269.0,11_53323_B_20181017_9
268,25270.0,11_53323_B_20181017_9
269,25271.0,11_53323_B_20181017_9
270,25272.0,11_53323_B_20181017_9
271,25273.0,11_53323_B_20181017_9
272,61046.0,55636B_20200602_8
273,61047.0,55636B_20200602_8
274,61048.0,55636B_20200602_8
275,61049.0,55636B_20200602_8
276,61050.0,55636B_20200602_8
277,61051.0,55636B_20200602_8
278,61052.0,55636B_20200602_8
279,61053.0,55636B_20200602_8
280,1737.0,14_48136_20180725_9
281,1738.0,14_48136_20180725_9
282,1739.0,14_48136_20180725_9
283,1740.0,14_48136_20180725_9
284,1741.0,14_48136_20180725_9
285,1742.0,14_48136_20180725_9
286,1743.0,14_48136_20180725_9
287,1744.0,14_48136_20180725_9
288,876.0,5_50750_20180724_6
289,877.0,5_50750_20180724_6
290,878.0,5_50750_20180724_6
291,879.0,5_50750_20180724_6
292,880.0,5_50750_20180724_6
293,881.0,5_50750_20180724_6
294,882.0,5_50750_20180724_6
295,883.0,5_50750_20180724_6
296,52878.0,06_38098_B_20181119_8
297,52879.0,06_38098_B_20181119_8
298,52880.0,06_38098_B_20181119_8
299,52881.0,06_38098_B_20181119_8
300,52882.0,06_38098_B_20181119_8
301,52883.0,06_38098_B_20181119_8
302,52884.0,06_38098_B_20181119_8
303,52885.0,06_38098_B_20181119_8
304,59728.0,55612B_20200601_6
305,59729.0,55612B_20200601_6
306,59730.0,55612B_20200601_6
307,59731.0,55612B_20200601_6
308,59732.0,55612B_20200601_6
309,59733.0,55612B_20200601_6
310,59734.0,55612B_20200601_6
311,59735.0,55612B_20200601_6
312,73843.0,04_53650_B_20200910_2
313,73844.0,04_53650_B_20200910_2
314,73845.0,04_53650_B_20200910_2
315,73846.0,04_53650_B_20200910_2
316,73847.0,04_53650_B_20200910_2
317,73848.0,04_53650_B_20200910_2
318,73849.0,04_53650_B_20200910_2
319,73850.0,04_53650_B_20200910_2
320,21259.0,11_53719_A_20181015_8
321,21260.0,11_53719_A_20181015_8
322,21261.0,11_53719_A_20181015_8
323,21262.0,11_53719_A_20181015_8
324,21263.0,11_53719_A_20181015_8
325,21264.0,11_53719_A_20181015_8
326,21265.0,11_53719_A_20181015_8
327,21266.0,11_53719_A_20181015_8
328,45282.0,07_38874_A_20181106_12
329,45283.0,07_38874_A_20181106_12
330,45284.0,07_38874_A_20181106_12
331,45285.0,07_38874_A_20181106_12
332,45286.0,07_38874_A_20181106_12
333,45287.0,07_38874_A_20181106_12
334,45288.0,07_38874_A_20181106_12
335,45289.0,07_38874_A_20181106_12
336,41912.0,03_20801_A_20181105_9
337,41913.0,03_20801_A_20181105_9
338,41914.0,03_20801_A_20181105_9
339,41915.0,03_20801_A_20181105_9
340,41916.0,03_20801_A_20181105_9
341,41917.0,03_20801_A_20181105_9
342,41918.0,03_20801_A_20181105_9
343,41919.0,03_20801_A_20181105_9
344,10928.0,06_41648_A_20180910_7
345,10929.0,06_41648_A_20180910_7
346,10930.0,06_41648_A_20180910_7
347,10931.0,06_41648_A_20180910_7
348,10932.0,06_41648_A_20180910_7
349,10933.0,06_41648_A_20180910_7
350,10934.0,06_41648_A_20180910_7
351,10935.0,06_41648_A_20180910_7
352,15655.0,02_44976_A_20180913_5
353,15656.0,02_44976_A_20180913_5
354,15657.0,02_44976_A_20180913_5
355,15658.0,02_44976_A_20180913_5
356,15659.0,02_44976_A_20180913_5
357,15660.0,02_44976_A_20180913_5
358,15661.0,02_44976_A_20180913_5
359,15662.0,02_44976_A_20180913_5
360,9424.0,04_42583_A_20180906_5
361,9425.0,04_42583_A_20180906_5
362,9426.0,04_42583_A_20180906_5
363,9427.0,04_42583_A_20180906_5
364,9428.0,04_42583_A_20180906_5
365,9429.0,04_42583_A_20180906_5
366,9430.0,04_42583_A_20180906_5
367,9431.0,04_42583_A_20180906_5
368,4448.0,1_50473_20180802_11
369,4449.0,1_50473_20180802_11
370,4450.0,1_50473_20180802_11
371,4451.0,1_50473_20180802_11
372,4452.0,1_50473_20180802_11
373,4453.0,1_50473_20180802_11
374,4454.0,1_50473_20180802_11
375,4455.0,1_50473_20180802_11
376,20359.0,06_53237_A_20181015_12
377,20360.0,06_53237_A_20181015_12
378,20361.0,06_53237_A_20181015_12
379,20362.0,06_53237_A_20181015_12
380,20363.0,06_53237_A_20181015_12
381,20364.0,06_53237_A_20181015_12
382,20365.0,06_53237_A_20181015_12
383,20366.0,06_53237_A_20181015_12
384,26697.0,05_40763_B_20181018_2
385,26698.0,05_40763_B_20181018_2
386,26699.0,05_40763_B_20181018_2
387,26700.0,05_40763_B_20181018_2
388,26701.0,05_40763_B_20181018_2
389,26702.0,05_40763_B_20181018_2
390,26703.0,05_40763_B_20181018_2
391,26704.0,05_40763_B_20181018_2
392,61394.0,36700B_20200603_6
393,61395.0,36700B_20200603_6
394,61396.0,36700B_20200603_6
395,61397.0,36700B_20200603_6
396,61398.0,36700B_20200603_6
397,61399.0,36700B_20200603_6
398,61400.0,36700B_20200603_6
399,61401.0,36700B_20200603_6
400,19104.0,12_45190_B_20181010_6
401,19105.0,12_45190_B_20181010_6
402,19106.0,12_45190_B_20181010_6
403,19107.0,12_45190_B_20181010_6
404,19108.0,12_45190_B_20181010_6
405,19109.0,12_45190_B_20181010_6
406,19110.0,12_45190_B_20181010_6
407,19111.0,12_45190_B_20181010_6
408,27906.0,12_37907_A_20181018_2
409,27907.0,12_37907_A_20181018_2
410,27908.0,12_37907_A_20181018_2
411,27909.0,12_37907_A_20181018_2
412,27910.0,12_37907_A_20181018_2
413,27911.0,12_37907_A_20181018_2
414,27912.0,12_37907_A_20181018_2
415,27913.0,12_37907_A_20181018_2
416,40323.0,08_49905_B_20181101_8
417,40324.0,08_49905_B_20181101_8
418,40325.0,08_49905_B_20181101_8
419,40326.0,08_49905_B_20181101_8
420,40327.0,08_49905_B_20181101_8
421,40328.0,08_49905_B_20181101_8
422,40329.0,08_49905_B_20181101_8
423,40330.0,08_49905_B_20181101_8
424,42414.0,06_31015_A_20181105_2
425,42415.0,06_31015_A_20181105_2
426,42416.0,06_31015_A_20181105_2
427,42417.0,06_31015_A_20181105_2
428,42418.0,06_31015_A_20181105_2
429,42419.0,06_31015_A_20181105_2
430,42420.0,06_31015_A_20181105_2
431,42421.0,06_31015_A_20181105_2
432,3541.0,6_49850_20180801_2
433,3542.0,6_49850_20180801_2
434,3543.0,6_49850_20180801_2
435,3544.0,6_49850_20180801_2
436,3545.0,6_49850_20180801_2
437,3546.0,6_49850_20180801_2
438,3547.0,6_49850_20180801_2
439,3548.0,6_49850_20180801_2
440,31983.0,05_36748_B_20181029_12
441,31984.0,05_36748_B_20181029_12
442,31985.0,05_36748_B_20181029_12
443,31986.0,05_36748_B_20181029_12
444,31987.0,05_36748_B_20181029_12
445,31988.0,05_36748_B_20181029_12
446,31989.0,05_36748_B_20181029_12
447,31990.0,05_36748_B_20181029_12
448,16779.0,08_47071_A_20180913_6
449,16780.0,08_47071_A_20180913_6
450,16781.0,08_47071_A_20180913_6
451,16782.0,08_47071_A_20180913_6
452,16783.0,08_47071_A_20180913_6
453,16784.0,08_47071_A_20180913_6
454,16785.0,08_47071_A_20180913_6
455,16786.0,08_47071_A_20180913_6
456,342.0,13_36774_20180724_9
457,343.0,13_36774_20180724_9
458,344.0,13_36774_20180724_9
459,345.0,13_36774_20180724_9
460,346.0,13_36774_20180724_9
461,347.0,13_36774_20180724_9
462,348.0,13_36774_20180724_9
463,349.0,13_36774_20180724_9
464,38485.0,12_37097_B_20181031_11
465,38486.0,12_37097_B_20181031_11
466,38487.0,12_37097_B_20181031_11
467,38488.0,12_37097_B_20181031_11
468,38489.0,12_37097_B_20181031_11
469,38490.0,12_37097_B_20181031_11
470,38491.0,12_37097_B_20181031_11
471,38492.0,12_37097_B_20181031_11
472,14980.0,10_44109_A_20180912_2
473,14981.0,10_44109_A_20180912_2
474,14982.0,10_44109_A_20180912_2
475,14983.0,10_44109_A_20180912_2
476,14984.0,10_44109_A_20180912_2
477,14985.0,10_44109_A_20180912_2
478,14986.0,10_44109_A_20180912_2
479,14987.0,10_44109_A_20180912_2
480,63517.0,48511M_20200604_7
481,63518.0,48511M_20200604_7
482,63519.0,48511M_20200604_7
483,63520.0,48511M_20200604_7
484,63521.0,48511M_20200604_7
485,63522.0,48511M_20200604_7
486,63523.0,48511M_20200604_7
487,63524.0,48511M_20200604_7
488,63796.0,51305B_20200604_7
489,63797.0,51305B_20200604_7
490,63798.0,51305B_20200604_7
491,63799.0,51305B_20200604_7
492,63800.0,51305B_20200604_7
493,63801.0,51305B_20200604_7
494,63802.0,51305B_20200604_7
495,63803.0,51305B_20200604_7
496,14842.0,08_42728_A_20180912_8
497,14843.0,08_42728_A_20180912_8
498,14844.0,08_42728_A_20180912_8
499,14845.0,08_42728_A_20180912_8
500,14846.0,08_42728_A_20180912_8
501,14847.0,08_42728_A_20180912_8
502,14848.0,08_42728_A_20180912_8
503,14849.0,08_42728_A_20180912_8
504,72059.0,01_44665_B_20200902_2
505,72060.0,01_44665_B_20200902_2
506,72061.0,01_44665_B_20200902_2
507,72062.0,01_44665_B_20200902_2
508,72063.0,01_44665_B_20200902_2
509,72064.0,01_44665_B_20200902_2
510,72065.0,01_44665_B_20200902_2
511,72066.0,01_44665_B_20200902_2
512,24583.0,08_46768_A_20181017_5
513,24584.0,08_46768_A_20181017_5
514,24585.0,08_46768_A_20181017_5
515,24586.0,08_46768_A_20181017_5
516,24587.0,08_46768_A_20181017_5
517,24588.0,08_46768_A_20181017_5
518,24589.0,08_46768_A_20181017_5
519,24590.0,08_46768_A_20181017_5
520,15485.0,01_44974_A_20180913_7
521,15486.0,01_44974_A_20180913_7
522,15487.0,01_44974_A_20180913_7
523,15488.0,01_44974_A_20180913_7
524,15489.0,01_44974_A_20180913_7
525,15490.0,01_44974_A_20180913_7
526,15491.0,01_44974_A_20180913_7
527,15492.0,01_44974_A_20180913_7
528,46692.0,01_19689_A_20181107_2
529,46693.0,01_19689_A_20181107_2
530,46694.0,01_19689_A_20181107_2
531,46695.0,01_19689_A_20181107_2
532,46696.0,01_19689_A_20181107_2
533,46697.0,01_19689_A_20181107_2
534,46698.0,01_19689_A_20181107_2
535,46699.0,01_19689_A_20181107_2
536,44902.0,05_38701_A_20181106_11
537,44903.0,05_38701_A_20181106_11
538,44904.0,05_38701_A_20181106_11
539,44905.0,05_38701_A_20181106_11
540,44906.0,05_38701_A_20181106_11
541,44907.0,05_38701_A_20181106_11
542,44908.0,05_38701_A_20181106_11
543,44909.0,05_38701_A_20181106_11
544,43267.0,10_36716_B_20181105_4
545,43268.0,10_36716_B_20181105_4
546,43269.0,10_36716_B_20181105_4
547,43270.0,10_36716_B_20181105_4
548,43271.0,10_36716_B_20181105_4
549,43272.0,10_36716_B_20181105_4
550,43273.0,10_36716_B_20181105_4
551,43274.0,10_36716_B_20181105_4
552,47298.0,04_30110_A_20181107_8
553,47299.0,04_30110_A_20181107_8
554,47300.0,04_30110_A_20181107_8
555,47301.0,04_30110_A_20181107_8
556,47302.0,04_30110_A_20181107_8
557,47303.0,04_30110_A_20181107_8
558,47304.0,04_30110_A_20181107_8
559,47305.0,04_30110_A_20181107_8
560,56040.0,09_47089_B_20181120_8
561,56041.0,09_47089_B_20181120_8
562,56042.0,09_47089_B_20181120_8
563,56043.0,09_47089_B_20181120_8
564,56044.0,09_47089_B_20181120_8
565,56045.0,09_47089_B_20181120_8
566,56046.0,09_47089_B_20181120_8
567,56047.0,09_47089_B_20181120_8
568,37416.0,07_20870_A_20181031_5
569,37417.0,07_20870_A_20181031_5
570,37418.0,07_20870_A_20181031_5
571,37419.0,07_20870_A_20181031_5
572,37420.0,07_20870_A_20181031_5
573,37421.0,07_20870_A_20181031_5
574,37422.0,07_20870_A_20181031_5
575,37423.0,07_20870_A_20181031_5
576,75683.0,02_51849_B_20200921_3
577,75684.0,02_51849_B_20200921_3
578,75685.0,02_51849_B_20200921_3
579,75686.0,02_51849_B_20200921_3
580,75687.0,02_51849_B_20200921_3
581,75688.0,02_51849_B_20200921_3
582,75689.0,02_51849_B_20200921_3
583,75690.0,02_51849_B_20200921_3
584,10750.0,04_39655_A_20180910_8
585,10751.0,04_39655_A_20180910_8
586,10752.0,04_39655_A_20180910_8
587,10753.0,04_39655_A_20180910_8
588,10754.0,04_39655_A_20180910_8
589,10755.0,04_39655_A_20180910_8
590,10756.0,04_39655_A_20180910_8
591,10757.0,04_39655_A_20180910_8
592,2146.0,5_36783_20180725_2
593,2147.0,5_36783_20180725_2
594,2148.0,5_36783_20180725_2
595,2149.0,5_36783_20180725_2
596,2150.0,5_36783_20180725_2
597,2151.0,5_36783_20180725_2
598,2152.0,5_36783_20180725_2
599,2153.0,5_36783_20180725_2
600,77051.0,14_54000_B_20200924_2
601,77052.0,14_54000_B_20200924_2
602,77053.0,14_54000_B_20200924_2
603,77054.0,14_54000_B_20200924_2
604,77055.0,14_54000_B_20200924_2
605,77056.0,14_54000_B_20200924_2
606,77057.0,14_54000_B_20200924_2
607,77058.0,14_54000_B_20200924_2
608,52870.0,06_38098_B_20181119_7
609,52871.0,06_38098_B_20181119_7
610,52872.0,06_38098_B_20181119_7
611,52873.0,06_38098_B_20181119_7
612,52874.0,06_38098_B_20181119_7
613,52875.0,06_38098_B_20181119_7
614,52876.0,06_38098_B_20181119_7
615,52877.0,06_38098_B_20181119_7
616,47832.0,07_30342_A_20181107_5
617,47833.0,07_30342_A_20181107_5
618,47834.0,07_30342_A_20181107_5
619,47835.0,07_30342_A_20181107_5
620,47836.0,07_30342_A_20181107_5
621,47837.0,07_30342_A_20181107_5
622,47838.0,07_30342_A_20181107_5
623,47839.0,07_30342_A_20181107_5
624,30263.0,10_44905_B_20181025_6
625,30264.0,10_44905_B_20181025_6
626,30265.0,10_44905_B_20181025_6
627,30266.0,10_44905_B_20181025_6
628,30267.0,10_44905_B_20181025_6
629,30268.0,10_44905_B_20181025_6
630,30269.0,10_44905_B_20181025_6
631,30270.0,10_44905_B_20181025_6
632,76915.0,08_53827_B_20200924_3
633,76916.0,08_53827_B_20200924_3
634,76917.0,08_53827_B_20200924_3
635,76918.0,08_53827_B_20200924_3
636,76919.0,08_53827_B_20200924_3
637,76920.0,08_53827_B_20200924_3
638,76921.0,08_53827_B_20200924_3
639,76922.0,08_53827_B_20200924_3
640,56628.0,13_42762_A_20181120_12
641,56629.0,13_42762_A_20181120_12
642,56630.0,13_42762_A_20181120_12
643,56631.0,13_42762_A_20181120_12
644,56632.0,13_42762_A_20181120_12
645,56633.0,13_42762_A_20181120_12
646,56634.0,13_42762_A_20181120_12
647,56635.0,13_42762_A_20181120_12
648,37671.0,08_36897_B_20181031_2
649,37672.0,08_36897_B_20181031_2
650,37673.0,08_36897_B_20181031_2
651,37674.0,08_36897_B_20181031_2
652,37675.0,08_36897_B_20181031_2
653,37676.0,08_36897_B_20181031_2
654,37677.0,08_36897_B_20181031_2
655,37678.0,08_36897_B_20181031_2
656,27566.0,10_36811_A_20181018_6
657,27567.0,10_36811_A_20181018_6
658,27568.0,10_36811_A_20181018_6
659,27569.0,10_36811_A_20181018_6
660,27570.0,10_36811_A_20181018_6
661,27571.0,10_36811_A_20181018_6
662,27572.0,10_36811_A_20181018_6
663,27573.0,10_36811_A_20181018_6
664,18491.0,05_45140_B_20181010_11
665,18492.0,05_45140_B_20181010_11
666,18493.0,05_45140_B_20181010_11
667,18494.0,05_45140_B_20181010_11
668,18495.0,05_45140_B_20181010_11
669,18496.0,05_45140_B_20181010_11
670,18497.0,05_45140_B_20181010_11
671,18498.0,05_45140_B_20181010_11
672,63998.0,53879B_20200604_9
673,63999.0,53879B_20200604_9
674,64000.0,53879B_20200604_9
675,64001.0,53879B_20200604_9
676,64002.0,53879B_20200604_9
677,64003.0,53879B_20200604_9
678,64004.0,53879B_20200604_9
679,64005.0,53879B_20200604_9
680,21336.0,11_55224_B_20181015_6
681,21337.0,11_55224_B_20181015_6
682,21338.0,11_55224_B_20181015_6
683,21339.0,11_55224_B_20181015_6
684,21340.0,11_55224_B_20181015_6
685,21341.0,11_55224_B_20181015_6
686,21342.0,11_55224_B_20181015_6
687,21343.0,11_55224_B_20181015_6
688,40238.0,08_42752_A_20181101_9
689,40239.0,08_42752_A_20181101_9
690,40240.0,08_42752_A_20181101_9
691,40241.0,08_42752_A_20181101_9
692,40242.0,08_42752_A_20181101_9
693,40243.0,08_42752_A_20181101_9
694,40244.0,08_42752_A_20181101_9
695,40245.0,08_42752_A_20181101_9
696,10036.0,10_46264_A_20180906_12
697,10037.0,10_46264_A_20180906_12
698,10038.0,10_46264_A_20180906_12
699,10039.0,10_46264_A_20180906_12
700,10040.0,10_46264_A_20180906_12
701,10041.0,10_46264_A_20180906_12
702,10042.0,10_46264_A_20180906_12
703,10043.0,10_46264_A_20180906_12
704,34913.0,07_47157_B_20181030_6
705,34914.0,07_47157_B_20181030_6
706,34915.0,07_47157_B_20181030_6
707,34916.0,07_47157_B_20181030_6
708,34917.0,07_47157_B_20181030_6
709,34918.0,07_47157_B_20181030_6
710,34919.0,07_47157_B_20181030_6
711,34920.0,07_47157_B_20181030_6
712,8061.0,03_49558_B_20180905_9
713,8062.0,03_49558_B_20180905_9
714,8063.0,03_49558_B_20180905_9
715,8064.0,03_49558_B_20180905_9
716,8065.0,03_49558_B_20180905_9
